tx, ty, tz 
-0.11887606978416443, 0.18767094612121582, 0.08445707708597183
-0.11893884092569351, 0.1876664161682129, 0.08444201946258545
-0.11895307898521423, 0.18774473667144775, 0.08445463329553604
-0.11898026615381241, 0.1877993941307068, 0.08447766304016113
-0.11899968981742859, 0.18778470158576965, 0.08445200324058533
-0.11907126009464264, 0.18765835464000702, 0.08426523953676224
-0.11906761676073074, 0.1876494288444519, 0.08431028574705124
-0.11907589435577393, 0.18764135241508484, 0.0842999666929245
-0.11905725300312042, 0.18764232099056244, 0.0843375101685524
-0.1190628707408905, 0.1876767873764038, 0.0843491330742836
-0.119072325527668, 0.18765299022197723, 0.08431018143892288
-0.11909348517656326, 0.1876503974199295, 0.08429717272520065
-0.11915795505046844, 0.1876114457845688, 0.0841815322637558
-0.1191711351275444, 0.18761327862739563, 0.08417101949453354
-0.11921896785497665, 0.18761754035949707, 0.08403025567531586
-0.11924625933170319, 0.18755954504013062, 0.08399971574544907
-0.11925233900547028, 0.18754899501800537, 0.08401700854301453
-0.11925000697374344, 0.18754518032073975, 0.08402383327484131
-0.11925173550844193, 0.18757981061935425, 0.08404206484556198
-0.11925418674945831, 0.18756793439388275, 0.08404523879289627
-0.11926852911710739, 0.1875743567943573, 0.08399074524641037
-0.1192706823348999, 0.18756523728370667, 0.08397188782691956
-0.11931055784225464, 0.18759509921073914, 0.08391661196947098
-0.11935388296842575, 0.18756993114948273, 0.08383059501647949
-0.11937881261110306, 0.18754558265209198, 0.08380085974931717
-0.11937689781188965, 0.1875350922346115, 0.0838192030787468
-0.1193794384598732, 0.18749061226844788, 0.08378904312849045
-0.11936843395233154, 0.1875036507844925, 0.08382496982812881
-0.11937937140464783, 0.18748873472213745, 0.08379388600587845
-0.11937025934457779, 0.1874789595603943, 0.08380187302827835
-0.11936789751052856, 0.18751800060272217, 0.08383610099554062
-0.11941996961832047, 0.187502920627594, 0.08374036848545074
-0.11938102543354034, 0.18753580749034882, 0.08381040394306183
-0.11939390003681183, 0.187480628490448, 0.0837501585483551
-0.11937705427408218, 0.18743464350700378, 0.08376401662826538
-0.119392991065979, 0.1874115914106369, 0.08372524380683899
-0.11938436329364777, 0.18744780123233795, 0.08375298231840134
-0.11934453994035721, 0.1874055117368698, 0.08383611589670181
-0.11940339207649231, 0.1874391734600067, 0.08367303758859634
-0.11943333595991135, 0.1873522847890854, 0.0835842490196228
-0.11943277716636658, 0.18734820187091827, 0.0836154967546463
-0.11944017559289932, 0.18735434114933014, 0.08361596614122391
-0.11941888928413391, 0.18739072978496552, 0.08370650559663773
-0.11942318081855774, 0.18741193413734436, 0.08368974179029465
-0.11941099911928177, 0.18744643032550812, 0.08372631669044495
-0.11944034695625305, 0.18745598196983337, 0.08365676552057266
-0.11946986615657806, 0.1875021755695343, 0.08361738175153732
-0.11946254968643188, 0.18752248585224152, 0.08368410170078278
-0.11945860087871552, 0.18751481175422668, 0.08368019759654999
-0.1194380596280098, 0.18754243850708008, 0.08374547213315964
-0.11942220479249954, 0.18759100139141083, 0.08378623425960541
-0.11939604580402374, 0.18762661516666412, 0.08385216444730759
-0.119558185338974, 0.18750832974910736, 0.0834587812423706
-0.11950850486755371, 0.1875978708267212, 0.08364889025688171
-0.11947466433048248, 0.18761923909187317, 0.08372364938259125
-0.11947087943553925, 0.18762876093387604, 0.08374487608671188
-0.11969514191150665, 0.18765215575695038, 0.083454430103302
-0.11961173266172409, 0.18774056434631348, 0.08378148078918457
-0.11966647952795029, 0.18779724836349487, 0.0837249830365181
-0.11970804631710052, 0.18782755732536316, 0.08363313227891922
-0.11961203813552856, 0.18779858946800232, 0.08369866758584976
-0.11963147670030594, 0.18774059414863586, 0.0836338922381401
-0.11956046521663666, 0.1877654492855072, 0.08369752019643784
-0.11965726315975189, 0.18780089914798737, 0.08356840908527374
-0.11967722326517105, 0.1877887099981308, 0.08347995579242706
-0.11969944834709167, 0.18773041665554047, 0.08336292207241058
-0.1196235865354538, 0.18772709369659424, 0.08349080383777618
-0.11958291381597519, 0.18773743510246277, 0.08355800062417984
-0.11960180848836899, 0.18770648539066315, 0.08347360044717789
-0.119512639939785, 0.1876847743988037, 0.08360635489225388
-0.11950910091400146, 0.18766671419143677, 0.08358184248209
-0.1194988489151001, 0.18764950335025787, 0.08361340314149857
-0.11945391446352005, 0.18766674399375916, 0.08371054381132126
-0.11941219866275787, 0.18765656650066376, 0.0837465450167656
-0.11962492763996124, 0.18775337934494019, 0.08333883434534073
-0.1195424497127533, 0.187672421336174, 0.0835242047905922
-0.11956695467233658, 0.18765389919281006, 0.08346974104642868
-0.11960369348526001, 0.187633216381073, 0.0834217369556427
-0.11966779083013535, 0.18763673305511475, 0.0833260715007782
-0.11953402310609818, 0.187637597322464, 0.0835578441619873
-0.11947615444660187, 0.18760618567466736, 0.08364485949277878
-0.11960777640342712, 0.18760108947753906, 0.08346261084079742
-0.11958852410316467, 0.18758808076381683, 0.08349812030792236
-0.11960594356060028, 0.18760202825069427, 0.08342006057500839
-0.11957338452339172, 0.18761591613292694, 0.08350256830453873
-0.11950147897005081, 0.18758349120616913, 0.08357081562280655
-0.11941971629858017, 0.18750447034835815, 0.08369861543178558
-0.11932177096605301, 0.1874607652425766, 0.08388975262641907
-0.11931291967630386, 0.18746419250965118, 0.08383743464946747
-0.11932267248630524, 0.18745195865631104, 0.08377709984779358
-0.11928444355726242, 0.1874598115682602, 0.08385799080133438
-0.11927899718284607, 0.18747377395629883, 0.08376581221818924
-0.11937322467565536, 0.18742898106575012, 0.08357394486665726
-0.11948718875646591, 0.18743714690208435, 0.08345143496990204
-0.11942943930625916, 0.18737201392650604, 0.08360491693019867
-0.1194184422492981, 0.18738308548927307, 0.08363693952560425
-0.11944247782230377, 0.18735778331756592, 0.08359982818365097
-0.11948453634977341, 0.18747183680534363, 0.08370240777730942
-0.11959759891033173, 0.18751731514930725, 0.08343985676765442
-0.11966309696435928, 0.1875656545162201, 0.08346441388130188
-0.11968261748552322, 0.18762566149234772, 0.08342311531305313
-0.11970492452383041, 0.18768152594566345, 0.08346212655305862
-0.11964502185583115, 0.1877315789461136, 0.08356461673974991
-0.1197386234998703, 0.18781308829784393, 0.0835074633359909
-0.11964966356754303, 0.18789783120155334, 0.08373358100652695
-0.11968839168548584, 0.18792115151882172, 0.08367078006267548
-0.11978205293416977, 0.18793049454689026, 0.08346599340438843
-0.11981303989887238, 0.18770253658294678, 0.08332638442516327
-0.11961107701063156, 0.1876518428325653, 0.08360730856657028
-0.11954973638057709, 0.18763846158981323, 0.08366315066814423
-0.11957687139511108, 0.1876663714647293, 0.08363091200590134
-0.11965252459049225, 0.18766702711582184, 0.08355975896120071
-0.11965993046760559, 0.18754959106445312, 0.08356451988220215
-0.11968152225017548, 0.1875811368227005, 0.08358108252286911
-0.11962354928255081, 0.18760722875595093, 0.08361423760652542
-0.11960756033658981, 0.18765860795974731, 0.08366914838552475
-0.1195354014635086, 0.1876291185617447, 0.08371923118829727
-0.11973437666893005, 0.18764004111289978, 0.08357982337474823
-0.11978977918624878, 0.18752551078796387, 0.08353807777166367
-0.11975529044866562, 0.18764524161815643, 0.08356411755084991
-0.11975010484457016, 0.1876811385154724, 0.08352214097976685
-0.11963570863008499, 0.1876499503850937, 0.08372032642364502
-0.11951097100973129, 0.18762671947479248, 0.08386432379484177
-0.1194375604391098, 0.18761053681373596, 0.08396386355161667
-0.11946413666009903, 0.18763574957847595, 0.08392354100942612
-0.11943591386079788, 0.1876368224620819, 0.08392791450023651
-0.11962328851222992, 0.18766620755195618, 0.08366746455430984
-0.11952688544988632, 0.18765316903591156, 0.08375347405672073
-0.11949265748262405, 0.18761782348155975, 0.08377691358327866
-0.11944758892059326, 0.1875855028629303, 0.08383608609437943
-0.11947362124919891, 0.18763123452663422, 0.0838664174079895
-0.11948510259389877, 0.18761193752288818, 0.0838748887181282
-0.11954893171787262, 0.18758399784564972, 0.08388034254312515
-0.11946246027946472, 0.18762707710266113, 0.0839889720082283
-0.11937476694583893, 0.18761709332466125, 0.08407333493232727
-0.11949560046195984, 0.1876329481601715, 0.08402635157108307
-0.11943575739860535, 0.18759649991989136, 0.08401966840028763
-0.11941440403461456, 0.18759995698928833, 0.08403423428535461
-0.11981567740440369, 0.18748503923416138, 0.08352799713611603
-0.11957217007875443, 0.1875065565109253, 0.08385759592056274
-0.11952358484268188, 0.1875630021095276, 0.08403315395116806
-0.11947360634803772, 0.18754509091377258, 0.08406926691532135
-0.11946938931941986, 0.18752001225948334, 0.08406487852334976
-0.1194704994559288, 0.18752048909664154, 0.08416685461997986
-0.11945225298404694, 0.1875237077474594, 0.0841512456536293
-0.11943817138671875, 0.18751771748065948, 0.08412551134824753
-0.11951185762882233, 0.18749605119228363, 0.08408690989017487
-0.1194753348827362, 0.18752101063728333, 0.08410260826349258
-0.11951034516096115, 0.18753865361213684, 0.08405653387308121
-0.11995092034339905, 0.18746417760849, 0.08371170610189438
-0.11975540965795517, 0.18749883770942688, 0.08392539620399475
-0.11962190270423889, 0.18749238550662994, 0.0840332955121994
-0.11966215819120407, 0.18749532103538513, 0.08401154726743698
-0.11958306282758713, 0.1874847561120987, 0.08406375348567963
-0.1195635199546814, 0.18752199411392212, 0.08422332257032394
-0.11950930207967758, 0.1875235140323639, 0.08420280367136002
-0.11953340470790863, 0.18751974403858185, 0.08429241180419922
-0.11948411166667938, 0.1875477433204651, 0.08427148312330246
-0.11952106654644012, 0.18752923607826233, 0.08421698957681656
-0.11948151141405106, 0.18752901256084442, 0.08421086519956589
-0.11947399377822876, 0.18750956654548645, 0.08426932245492935
-0.11948534101247787, 0.18751873075962067, 0.0842641070485115
-0.11955562233924866, 0.18747907876968384, 0.08424510061740875
-0.11950390785932541, 0.18754467368125916, 0.08430870622396469
-0.11946633458137512, 0.18757353723049164, 0.08434341102838516
-0.1194411963224411, 0.18759022653102875, 0.08436685055494308
-0.11969093233346939, 0.1873219907283783, 0.08412116020917892
-0.11966729909181595, 0.18740738928318024, 0.08417058736085892
-0.1196301206946373, 0.1874406486749649, 0.08418707549571991
-0.11962325125932693, 0.18751072883605957, 0.08420192450284958
-0.11957912147045135, 0.18757320940494537, 0.08422545343637466
-0.11954177916049957, 0.18758592009544373, 0.0842435210943222
-0.11954858154058456, 0.18758004903793335, 0.08426164835691452
-0.11957966536283493, 0.18755391240119934, 0.08427630364894867
-0.11954474449157715, 0.18757747113704681, 0.08432745933532715
-0.11974993348121643, 0.1873079091310501, 0.08424762636423111
-0.119678795337677, 0.18742527067661285, 0.08429461717605591
-0.11961816251277924, 0.1874767541885376, 0.08433615416288376
-0.119620181620121, 0.18750779330730438, 0.08440079540014267
-0.11960939317941666, 0.18750688433647156, 0.08444184809923172
-0.11964771896600723, 0.18753015995025635, 0.08467601984739304
-0.11959738284349442, 0.18752436339855194, 0.08470679074525833
-0.11961536854505539, 0.18752290308475494, 0.08464689552783966
-0.1195794939994812, 0.18749913573265076, 0.08467894792556763
-0.11953546106815338, 0.1875573843717575, 0.08469174057245255
-0.11949186027050018, 0.18759913742542267, 0.08468817919492722
-0.11955996602773666, 0.18759755790233612, 0.08468981087207794
-0.11965763568878174, 0.1875709593296051, 0.08469244092702866
-0.11957438290119171, 0.18758909404277802, 0.08472052961587906
-0.11954664438962936, 0.18760596215724945, 0.08471505343914032
-0.11952309310436249, 0.18755657970905304, 0.0846901461482048
-0.11955414712429047, 0.187555193901062, 0.08470436930656433
-0.11959529668092728, 0.1874864548444748, 0.08478809148073196
-0.11959739774465561, 0.18749088048934937, 0.08476773649454117
-0.11955957859754562, 0.18744498491287231, 0.08471169322729111
-0.11953050643205643, 0.1874324083328247, 0.08476119488477707
-0.11952570825815201, 0.18739598989486694, 0.08486767113208771
-0.11957309395074844, 0.18740996718406677, 0.08485560119152069
-0.11948621273040771, 0.18743996322155, 0.08481144160032272
-0.119773268699646, 0.18721260130405426, 0.0845484659075737
-0.11959816515445709, 0.18727827072143555, 0.08460015803575516
-0.11954213678836823, 0.18730026483535767, 0.08460544794797897
-0.11952336877584457, 0.18729902803897858, 0.08466597646474838
-0.11947201937437057, 0.1873176395893097, 0.08468781411647797
-0.11952165514230728, 0.18730773031711578, 0.08466668426990509
-0.1194862499833107, 0.18733061850070953, 0.08475513756275177
-0.1194787546992302, 0.18732787668704987, 0.08472028374671936
-0.11946302652359009, 0.18732941150665283, 0.08472411334514618
-0.11944133788347244, 0.18736632168293, 0.0846925750374794
-0.11946603655815125, 0.18736054003238678, 0.08467952162027359
-0.11946004629135132, 0.18738135695457458, 0.08468116819858551
-0.1194726824760437, 0.1873398870229721, 0.08466415852308273
-0.11937210708856583, 0.18740098178386688, 0.08473554998636246
-0.11932327598333359, 0.1874341368675232, 0.08477365225553513
-0.11940154433250427, 0.18741953372955322, 0.08500511199235916
-0.11934845894575119, 0.18738313019275665, 0.08500012755393982
-0.11934329569339752, 0.18737702071666718, 0.08498162776231766
-0.11930596083402634, 0.18739962577819824, 0.08495266735553741
-0.11936265975236893, 0.1873449981212616, 0.08516503125429153
-0.11938720941543579, 0.1873614341020584, 0.08512192964553833
-0.11937461793422699, 0.18734227120876312, 0.08512771129608154
-0.1193615049123764, 0.18738001585006714, 0.08497781306505203
-0.11941175162792206, 0.1873520016670227, 0.08493749797344208
-0.11935493350028992, 0.1873493790626526, 0.08500068634748459
-0.11931954324245453, 0.1874348670244217, 0.08502370864152908
-0.1192726120352745, 0.18746203184127808, 0.08500836044549942
-0.1194184347987175, 0.18741221725940704, 0.0850195437669754
-0.11939502507448196, 0.1874352991580963, 0.08503231406211853
-0.11939716339111328, 0.1873866766691208, 0.08503416925668716
-0.11934268474578857, 0.18744954466819763, 0.08505428582429886
-0.11932409554719925, 0.18743278086185455, 0.08507870137691498
-0.11930947005748749, 0.18745088577270508, 0.08510876446962357
-0.11932683736085892, 0.1874343305826187, 0.08513139188289642
-0.11931794881820679, 0.18742167949676514, 0.08517441898584366
-0.1193600744009018, 0.18730908632278442, 0.08515245467424393
-0.11933065950870514, 0.18737146258354187, 0.08518188446760178
-0.11930593848228455, 0.1874047964811325, 0.0852007046341896
-0.11935300379991531, 0.1874736249446869, 0.08532398194074631
-0.11940478533506393, 0.18764203786849976, 0.08551085740327835
-0.11937176436185837, 0.18758101761341095, 0.08545590192079544
-0.119397833943367, 0.1875389665365219, 0.08543486148118973
-0.11934196949005127, 0.18754887580871582, 0.08536223322153091
-0.11930833756923676, 0.18755236268043518, 0.08532802760601044
-0.11929599940776825, 0.18754136562347412, 0.0853239968419075
-0.11926085501909256, 0.18754105269908905, 0.0852900892496109
-0.11924552172422409, 0.18752650916576385, 0.08528885990381241
-0.1192360520362854, 0.18752871453762054, 0.08528252691030502
-0.11923757940530777, 0.18745484948158264, 0.08526728302240372
-0.11926872283220291, 0.1874537467956543, 0.08524711430072784
-0.11924866586923599, 0.18748030066490173, 0.08526404201984406
-0.11924166232347488, 0.1874832957983017, 0.08526426553726196
-0.11922894418239594, 0.18749311566352844, 0.08525621145963669
-0.11921007186174393, 0.18750883638858795, 0.08524695783853531
-0.11922834068536758, 0.18750758469104767, 0.08524254709482193
-0.11920594424009323, 0.1874919831752777, 0.0852418765425682
-0.1192154660820961, 0.18738636374473572, 0.08527174592018127
-0.11919461190700531, 0.18742580711841583, 0.08527163416147232
-0.11921662837266922, 0.18745967745780945, 0.08535536378622055
-0.11922742426395416, 0.18744416534900665, 0.08540225774049759
-0.11922424286603928, 0.18747663497924805, 0.08540742099285126
-0.11923841387033463, 0.18753258883953094, 0.0854463055729866
-0.11923455446958542, 0.18728086352348328, 0.08540140837430954
-0.11921625584363937, 0.18745876848697662, 0.08549275249242783
-0.11922328174114227, 0.18741022050380707, 0.08549677580595016
-0.11923479288816452, 0.18739508092403412, 0.08558858931064606
-0.11924517899751663, 0.18734273314476013, 0.08558197319507599
-0.11922836303710938, 0.18732185661792755, 0.08555582165718079
-0.11931710690259933, 0.18739309906959534, 0.08569256961345673
-0.1192939504981041, 0.18737193942070007, 0.08567645400762558
-0.11929000169038773, 0.18718378245830536, 0.08568878471851349
-0.11925897002220154, 0.18718813359737396, 0.08559716492891312
-0.11922281980514526, 0.18720559775829315, 0.0855468288064003
-0.11919590830802917, 0.18722327053546906, 0.08546269685029984
-0.11920072138309479, 0.18723830580711365, 0.0854530930519104
-0.11922754347324371, 0.18734166026115417, 0.0855739563703537
-0.11919544637203217, 0.18724927306175232, 0.08552782237529755
-0.11919225752353668, 0.18720629811286926, 0.08557485789060593
-0.11918427795171738, 0.18718647956848145, 0.0855538472533226
-0.1191815435886383, 0.18713463842868805, 0.08551827073097229
-0.11918587237596512, 0.18700934946537018, 0.08549382537603378
-0.1191500723361969, 0.18711824715137482, 0.08548330515623093
-0.11915206909179688, 0.1871483474969864, 0.08553612977266312
-0.11914530396461487, 0.18720610439777374, 0.08553829044103622
-0.1191553995013237, 0.18723748624324799, 0.08557667583227158
-0.11914235353469849, 0.18729451298713684, 0.08556463569402695
-0.11915992200374603, 0.1873425841331482, 0.08559339493513107
-0.1191679909825325, 0.18739303946495056, 0.0856095477938652
-0.11916942149400711, 0.1873493194580078, 0.0855964794754982
-0.11917527765035629, 0.1874026656150818, 0.08558586984872818
-0.11920370161533356, 0.1874757707118988, 0.08565930277109146
-0.11918759346008301, 0.1874902993440628, 0.08561903983354568
-0.11925096064805984, 0.18749839067459106, 0.08580616116523743
-0.11922518908977509, 0.18750812113285065, 0.08574848622083664
-0.11920170485973358, 0.18750444054603577, 0.0857122465968132
-0.11919397860765457, 0.18745572865009308, 0.08568979054689407
-0.11918565630912781, 0.1874265819787979, 0.08567307144403458
-0.11916325986385345, 0.1874251663684845, 0.08564161509275436
-0.11913760006427765, 0.1874028742313385, 0.08561402559280396
-0.11911854892969131, 0.18735294044017792, 0.08557972311973572
-0.11911783367395401, 0.18747970461845398, 0.08564159274101257
-0.11911555379629135, 0.18745599687099457, 0.08573294430971146
-0.11910931766033173, 0.18739330768585205, 0.0856698676943779
-0.11910370737314224, 0.18738067150115967, 0.08564729243516922
-0.11909104138612747, 0.187324658036232, 0.08560420572757721
-0.11908406019210815, 0.18731604516506195, 0.08559614419937134
-0.11907210946083069, 0.18731336295604706, 0.08556888997554779
-0.11908576637506485, 0.18724395334720612, 0.08558259159326553
-0.11909706890583038, 0.1873103529214859, 0.08562487363815308
-0.11914744973182678, 0.1872449666261673, 0.08564626425504684
-0.11912816017866135, 0.18737278878688812, 0.08565647155046463
-0.1191181018948555, 0.18736036121845245, 0.08562606573104858
-0.11911307275295258, 0.18738523125648499, 0.08562953770160675
-0.1190936267375946, 0.1873173862695694, 0.08557452261447906
-0.11908116191625595, 0.18730561435222626, 0.08555153012275696
-0.11912035197019577, 0.18739812076091766, 0.085640087723732
-0.11910271644592285, 0.18738441169261932, 0.08561178296804428
-0.11911429464817047, 0.18735606968402863, 0.08560777455568314
-0.1191318929195404, 0.18730942904949188, 0.08561589568853378
-0.11911880970001221, 0.18728281557559967, 0.0855790302157402
-0.11912966519594193, 0.18726029992103577, 0.08559352904558182
-0.1191163957118988, 0.18725362420082092, 0.08558649569749832
-0.11908925324678421, 0.18722636997699738, 0.08554062992334366
-0.11910082399845123, 0.18723003566265106, 0.08556684851646423
-0.11910852044820786, 0.18727053701877594, 0.08557096868753433
-0.11908914148807526, 0.18725258111953735, 0.08552940934896469
-0.11907283216714859, 0.18724370002746582, 0.08549094200134277
-0.11902175843715668, 0.18731726706027985, 0.08589531481266022
-0.11908262968063354, 0.18733906745910645, 0.08584501594305038
-0.11910267174243927, 0.18736016750335693, 0.08577372878789902
-0.11916031688451767, 0.18736058473587036, 0.08578934520483017
-0.11912443488836288, 0.18740324676036835, 0.08570212870836258
-0.11911500990390778, 0.18740451335906982, 0.08563952893018723
-0.11910318583250046, 0.18741296231746674, 0.08561734855175018
-0.11910872906446457, 0.1874297559261322, 0.08560963720083237
-0.11910154670476913, 0.1874423325061798, 0.08558017760515213
-0.11909952014684677, 0.18739527463912964, 0.08573175221681595
-0.11909746378660202, 0.18740969896316528, 0.08566414564847946
-0.11910845339298248, 0.18745289742946625, 0.08564924448728561
-0.11908898502588272, 0.18744312226772308, 0.0856025293469429
-0.11907672137022018, 0.187434583902359, 0.08557318896055222
-0.11907534301280975, 0.18738757073879242, 0.08553663641214371
-0.11907917261123657, 0.1874018907546997, 0.08553767204284668
-0.11907265335321426, 0.18731126189231873, 0.08549992740154266
-0.1190674677491188, 0.18727415800094604, 0.08546959608793259
-0.11906305700540543, 0.1872684359550476, 0.08546639233827591
-0.11906684935092926, 0.18728868663311005, 0.0854768231511116
-0.11911587417125702, 0.1872217208147049, 0.0856158509850502
-0.11911141872406006, 0.18725576996803284, 0.08556430786848068
-0.11908847093582153, 0.18727004528045654, 0.08553551882505417
-0.11908859014511108, 0.18730488419532776, 0.08554191887378693
-0.11909013986587524, 0.18733611702919006, 0.08555127680301666
-0.11910184472799301, 0.18736965954303741, 0.0855785682797432
-0.1190839484333992, 0.18739178776741028, 0.08554910868406296
-0.11907999217510223, 0.18743793666362762, 0.0855608806014061
-0.11909700930118561, 0.18752336502075195, 0.08607204258441925
-0.11910592764616013, 0.18746758997440338, 0.08596178144216537
-0.11911839246749878, 0.18740259110927582, 0.08584967255592346
-0.11913368850946426, 0.18738964200019836, 0.08581654727458954
-0.11915131658315659, 0.18739710748195648, 0.08578384667634964
-0.1191348135471344, 0.18735843896865845, 0.0856986865401268
-0.11915592104196548, 0.1873762160539627, 0.0857209712266922
-0.11911575496196747, 0.18736198544502258, 0.08562188595533371
-0.11911363154649734, 0.18735960125923157, 0.08560195565223694
-0.11913013458251953, 0.18736854195594788, 0.08563192933797836
-0.1191282570362091, 0.1873641014099121, 0.08561781793832779
-0.11911975592374802, 0.18733929097652435, 0.08559573441743851
-0.11919453740119934, 0.18736284971237183, 0.08574307709932327
-0.11914453655481339, 0.187348410487175, 0.0856187716126442
-0.11913853883743286, 0.18739812076091766, 0.08571618050336838
-0.11915989220142365, 0.18746790289878845, 0.08575437217950821
-0.11915038526058197, 0.18750618398189545, 0.08573871105909348
-0.1191391870379448, 0.18746832013130188, 0.08568556606769562
-0.11914804577827454, 0.18754315376281738, 0.08571772277355194
-0.11913242191076279, 0.18751856684684753, 0.08566684275865555
-0.11914580315351486, 0.18748201429843903, 0.08567971736192703
-0.11914238333702087, 0.18746067583560944, 0.08566508442163467
-0.11913880705833435, 0.18745504319667816, 0.08563942462205887
-0.11911065131425858, 0.1874212622642517, 0.08557815104722977
-0.11910536140203476, 0.18740393221378326, 0.08557581901550293
-0.11911282688379288, 0.1874176263809204, 0.08558256179094315
-0.11911594122648239, 0.1874302178621292, 0.08559159189462662
-0.1191190779209137, 0.18743644654750824, 0.08560030162334442
-0.11917765438556671, 0.18748092651367188, 0.0857163593173027
-0.1192505732178688, 0.1874093860387802, 0.08579366654157639
-0.11921685934066772, 0.18738162517547607, 0.08571957051753998
-0.11918365210294724, 0.1873404085636139, 0.08565137535333633
-0.11918976157903671, 0.1873321384191513, 0.0856735035777092
-0.11916250735521317, 0.18730901181697845, 0.08561505377292633
-0.11916383355855942, 0.18731410801410675, 0.08562852442264557
-0.11916820704936981, 0.187303826212883, 0.08562944084405899
-0.11915858089923859, 0.1872587352991104, 0.08558781445026398
-0.11923437565565109, 0.1872534453868866, 0.08570744842290878
-0.11922280490398407, 0.18725834786891937, 0.08568431437015533
-0.11922693997621536, 0.18745636940002441, 0.0857890397310257
-0.11920779198408127, 0.18746724724769592, 0.08574125915765762
-0.11919863522052765, 0.187447652220726, 0.0857124850153923
-0.11919370293617249, 0.18743227422237396, 0.08568902313709259
-0.11919590830802917, 0.18742531538009644, 0.08569152653217316
-0.11922413855791092, 0.18738576769828796, 0.08568216115236282
-0.11917313188314438, 0.18717049062252045, 0.08553483337163925
-0.11915867775678635, 0.187200665473938, 0.08552445471286774
-0.11914145946502686, 0.18722596764564514, 0.08548802137374878
-0.11915627121925354, 0.18725824356079102, 0.08551709353923798
-0.1191837415099144, 0.18705430626869202, 0.08549296855926514
-0.11917813867330551, 0.18717502057552338, 0.08549802750349045
-0.11920188367366791, 0.1872941553592682, 0.0855732262134552
-0.11917652189731598, 0.1873147338628769, 0.08550620824098587
-0.11919299513101578, 0.18735437095165253, 0.0855245515704155
-0.11919281631708145, 0.1873777210712433, 0.08551501482725143
-0.1191602498292923, 0.18736666440963745, 0.08544496446847916
-0.11915896832942963, 0.1873580664396286, 0.08542986959218979
-0.11914472281932831, 0.1873551905155182, 0.08540837466716766
-0.11916904151439667, 0.18738475441932678, 0.08542946726083755
-0.1192171722650528, 0.18741655349731445, 0.08553554862737656
-0.11917474120855331, 0.18736238777637482, 0.08545220643281937
-0.1191636249423027, 0.1873628944158554, 0.085445836186409
-0.1191529855132103, 0.18737083673477173, 0.08540452271699905
-0.11916188150644302, 0.187391459941864, 0.08541957288980484
-0.11918685585260391, 0.1874283254146576, 0.08548619598150253
-0.11915133893489838, 0.18737274408340454, 0.08542301505804062
-0.11922027170658112, 0.18753109872341156, 0.08565787971019745
-0.1192052811384201, 0.18713288009166718, 0.08552543818950653
-0.11919756978750229, 0.18727543950080872, 0.08554837852716446
-0.1191573441028595, 0.18722058832645416, 0.08544745296239853
-0.11913718283176422, 0.1872444450855255, 0.08541598916053772
-0.1191633865237236, 0.1870088428258896, 0.08514479547739029
-0.11914017796516418, 0.18710842728614807, 0.08519679307937622
-0.11916329711675644, 0.18718081712722778, 0.08528300374746323
-0.11917020380496979, 0.1872783601284027, 0.08533800393342972
-0.11915668845176697, 0.1873241811990738, 0.08532071113586426
-0.1191372275352478, 0.18730859458446503, 0.08529900759458542
-0.11911831796169281, 0.1873074620962143, 0.08529114723205566
-0.11914770305156708, 0.18734486401081085, 0.08540648967027664
-0.11910729855298996, 0.18731547892093658, 0.08535275608301163
-0.1190856397151947, 0.18725672364234924, 0.08527415245771408
-0.11913984268903732, 0.1873137652873993, 0.08537249267101288
-0.11923390626907349, 0.1872844099998474, 0.08532825112342834
-0.11915697902441025, 0.187194362282753, 0.08528692275285721
-0.11914858967065811, 0.1871929168701172, 0.08525501936674118
-0.11911812424659729, 0.18720601499080658, 0.08527924865484238
-0.11911500245332718, 0.1873258352279663, 0.08551207929849625
-0.11910850554704666, 0.18733547627925873, 0.08544713258743286
-0.11911185085773468, 0.1874142736196518, 0.0854611024260521
-0.11915354430675507, 0.1874949336051941, 0.08554259687662125
-0.11913472414016724, 0.18750618398189545, 0.08554505556821823
-0.11916454881429672, 0.1876598596572876, 0.08576908707618713
-0.11912380158901215, 0.18757569789886475, 0.08553222566843033
-0.1190958246588707, 0.18730250000953674, 0.08545754104852676
-0.11911580711603165, 0.18744784593582153, 0.08561289310455322
-0.11913461983203888, 0.18754161894321442, 0.08551468700170517
-0.11913672834634781, 0.1875629723072052, 0.08547864854335785
-0.11915319412946701, 0.18756334483623505, 0.08549080044031143
-0.1191389262676239, 0.1875583380460739, 0.08538783341646194
-0.11915790289640427, 0.18756268918514252, 0.08540872484445572
-0.11913604289293289, 0.18754298985004425, 0.08535584062337875
-0.11913088709115982, 0.18755844235420227, 0.08536631613969803
-0.1191590428352356, 0.18759852647781372, 0.08548957109451294
-0.11915870755910873, 0.1875838339328766, 0.08547919243574142
-0.11913899332284927, 0.1875617802143097, 0.085425965487957
-0.11912275850772858, 0.18753348290920258, 0.0853583812713623
-0.11914811283349991, 0.18752798438072205, 0.08535119146108627
-0.11925018578767776, 0.18758775293827057, 0.08563555032014847
-0.11924409121274948, 0.1875944584608078, 0.08555135875940323
-0.11922509968280792, 0.1875675916671753, 0.08549719303846359
-0.11920500546693802, 0.18757209181785583, 0.08544354885816574
-0.11922050267457962, 0.1875859498977661, 0.08548354357481003
-0.11916917562484741, 0.18757885694503784, 0.0853947326540947
